"X","focal_ID","focal_DOB","Date_Sampled","Genetic_Sex","Consensus_Sex","AGD_day13","AGD_age_10to15d","AGD_weight","AGD_tail_length","dam_ID","sire_ID","Genetic_LitterID_95CI","Genetic_LitterSize_95CI","Genetic_LitterID_80CI","Genetic_LitterSize_80CI","Social_LitterID","Social_LitterSize","Data_Type","Ind_Deathdate","sex.ratio.M","Density.DOB","Females.at.DOB","Season.DOB","Year_born","hairDate_1","hairDate_2","hairDate_3","Testo_pg.mg_1","Testo_pg.mg_2","Testo_pg.mg_3","Prog_pg.mg_1","Prog_pg.mg_2","Prog_pg.mg_3","Cort_pg.mg_1","Cort_pg.mg_2","Cort_pg.mg_3","AEA_ng.mg_1","AEA_ng.mg_2","AEA_ng.mg_3","AG2_ng.mg_1","AG2_ng.mg_2","AG2_ng.mg_3","OEA_ng.mg_1","OEA_ng.mg_2","OEA_ng.mg_3","Season.hair","sampleSeason_2","sampleSeason_3","closestPopCheck_hairSampling_1","closestPopCheck_hairSampling_2","closestPopCheck_hairSampling_3","Density.hair","Adults.at.hairSampling_2","Adults.at.hairSampling_3","Females.at.hairSampling_1","Females.at.hairSampling_2","Females.at.hairSampling_3","Date.1stLit","Age.1stLit","number_firstRepro","closestPopCheck_firstRepro","Density.1stLit","Females.at.firstRepro","motherCort","motherTesto","motherProg","motherAEA","mother2AG","motherOEA","motherPEA","motherSEA","motherSampleDate","Age_firstLit","closestPopCheck_hairSampling","Adults.at.hairSampling","Females.at.hairSampling","Age_last_seen","life.repro.success","life.repro.y.n","recruitment.y.n","Remarks","missing.tail.y.n","Testo","Year.Month_born","AGD.tail","AGD.weight","weight.tail","tail.day","Age.hair","closestPopCheck_1stLit","Females.at.1stLit","Season.1stLit","Date.Med.1stLit","Density.Med.1stLit","closestPopCheck_Med.1stLit","Females.at.Med.1stLit","Date.2months","Density.2months","closestPopCheck_Date.2months","Females.at.2months","Reproduction.y.n","Repro.onset","Date_last_seen_MM","Date_last_seen_PC","Date_death","Date_last_seen","Longevity"
2362,"'00075A67D4",2015-04-20,"2015-05-02","F","F",3.9,13,7.5,49,"'00075D67E2","'00075A3110","'00075D67E2_B",5,"'00075D67E2_C",5,"2015042404",6,"P","2016-10-26",30.7692307692308,243,146,"spring","2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-07-14,85,1,"2015-06-30",307,194,NA,NA,NA,NA,NA,NA,NA,NA,NA,85,NA,NA,NA,555,2,1,"yes","all.very.fat.and.healthy","no",NA,"2015-04",0.490572933605544,0.41356339523394,0.660367297095935,3.89144965157773,NA,2015-06-30,194,"Summer",2015-09-02,276,2015-08-25,184,2015-06-19,307,2015-06-30,194,1,"early",2016-10-23,2016-10-26,2016-10-26,2016-10-26,555
2364,"'00075A689B",2016-05-04,"2016-05-16","F","F",3.8,13,5.6,46,NA,NA,NA,NA,NA,NA,"2016050607",7,"P","2017-11-22",50.4589006555724,237,183,"spring","2016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-07-10,67,3,"2016-07-07",207,142,NA,NA,NA,NA,NA,NA,NA,NA,NA,67,NA,NA,NA,567,8,1,"yes",NA,"no",NA,"2016-05",0.569638911767846,0.769558830624908,-0.711283766190692,0.891449651577726,NA,2016-07-07,142,"Summer",2016-09-16,402,2016-08-30,236,2016-07-03,207,2016-07-07,142,1,"early",2017-11-13,2017-11-22,2017-11-22,2017-11-22,567
2365,"'00075A68C3",2016-07-07,"2016-07-18","F","F",4.4,12,5.8,48,"'000757BCC5","'0007580595","'000757BCC5_A",5,"'000757BCC5_A",5,"2016070721_2",42,"P",NA,45.4545454545455,207,142,"summer","2016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114,0,0,"yes",NA,"no",NA,"2016-07",1.05026159299298,1.32155931111007,-0.863516390666274,6.28247252820144,NA,NA,NA,NA,2017-03-30,311,2017-02-27,177,2016-09-05,402,2016-08-30,236,0,NA,NA,2016-08-30,NA,2016-09-29,84
2366,"'00075A6927",2015-05-21,"2015-06-01","F","F",3.1,12,5,41,"'00075B70EE","'00075E0043","'00075B70EE_B",2,"'00075B70EE_B",2,"2015052218s",7,"P",NA,33.3333333333333,243,146,"spring","2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-04-13,328,1,"2016-04-26",237,183,NA,NA,NA,NA,NA,NA,NA,NA,NA,328,NA,NA,NA,687,4,1,"yes",NA,"no",NA,"2015-05",0.168082208705016,0.213557389169424,-0.430702205001738,-0.717527471798557,NA,2016-04-26,183,"Spring",2015-10-03,297,2015-10-20,193,2015-07-20,307,2015-06-30,194,1,"late",2017-01-13,2017-02-06,NA,2017-03-08,657
2371,"'00075A6AC4",2016-04-17,"2016-04-29","F","F",3.5,13,6.1,49,"'00075B9A25","'00075A3229",NA,NA,NA,NA,"2016042239_2",12,"P",NA,50.4589006555724,237,183,"spring","2016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-11-03,565,1,"2017-10-06",327,204,NA,NA,NA,NA,NA,NA,NA,NA,NA,565,NA,NA,NA,644,1,1,"yes","seems.weak.and.a.lots.of.loose.skin","no",NA,"2016-04",0.0905729336055443,0.349560031837811,-0.739632702904065,3.89144965157773,NA,2017-10-06,204,"Autumn",2016-08-30,402,2016-08-30,236,2016-06-16,207,2016-07-07,142,1,"late",2017-11-24,2017-11-22,NA,2017-11-24,586
2372,"'00075A6B0A",2016-04-29,"2016-05-11","F","F",3.5,13,5.6,40,"'00075DFFBC","'000757AEF3","'00075DFFBC_A",2,"'00075DFFBC_A",2,"2016050613",5,"P","2017-02-27",33.3333333333333,237,183,"spring","2016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,304,0,0,"yes",NA,"no",NA,"2016-04",0.62777086809245,0.469558830624908,0.345414107236052,-5.10855034842227,NA,NA,NA,NA,2016-09-11,402,2016-08-30,236,2016-06-28,207,2016-07-07,142,0,NA,2016-12-15,2017-02-17,2017-02-27,2017-02-27,304
2374,"'00075A6C87",2016-07-30,"2016-08-10","F","F",3.2,12,3.9,38,"'00075A81F3","'000757DE73","'00075A81F3_A",1,"'00075A81F3_A",1,"2016080317_2",12,"P",NA,0,207,142,"summer","2016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-04-20,264,1,"2017-05-26",300,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,264,NA,NA,NA,393,5,1,"yes",NA,"no",NA,"2016-07",0.447148186867318,0.577554746501038,-1.00235326828837,-3.71752747179856,NA,2017-05-26,200,"Spring",2017-04-22,300,2017-05-26,200,2016-09-28,462,2016-10-26,253,1,"early",2017-07-12,2017-06-28,NA,2017-07-12,347
2377,"'00075A6F3E",2015-01-24,"2015-02-05","F","F",2.9,13,4.9,41,"'00075B3362","'00074D9F30","'00075B3362_A",5,"'00075B3362_A",5,"2015020533_1",4,"P","2015-08-25",46.1538461538462,272,139,"winter","2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,213,0,0,"yes","sampled.when.found.two.fleas","no",NA,"2015-01",-0.0319177912949842,0.0375571489268434,-0.530702205001738,-4.10855034842227,NA,NA,NA,NA,2015-05-19,243,2015-05-11,146,2015-03-25,222,2015-03-24,122,0,NA,2015-07-15,2015-08-25,2015-08-25,2015-08-25,213
2378,"'00075A6F96",2016-06-10,"2016-06-22","F","F",3.6,13,5.9,41,"'00075DFD4B","'000757DF5B","'00075DFD4B_A",6,"'00075DFD4B_A",6,"2016061632_1",8,"P",NA,30,207,142,"summer","2016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,141,0,0,"yes",NA,"no",NA,"2016-06",0.668082208705016,0.49755955135265,0.469297794998262,-4.10855034842227,NA,NA,NA,NA,2017-03-03,311,2017-02-27,177,2016-08-09,402,2016-08-30,236,0,NA,2016-09-03,2016-08-30,NA,2016-09-03,85
2379,"'00075A6FF3",2016-04-11,"2016-04-22","F","F",3,12,6.9,44,"'00074F1087","'000757EA38","'00074F1087_A",2,"'00074F1087_A",2,"2016041327_1",5,"P","2017-06-21",40,237,183,"spring","2016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-07-05,85,1,"2016-07-07",207,142,NA,NA,NA,NA,NA,NA,NA,NA,NA,85,NA,NA,NA,436,13,1,"yes",NA,"no",NA,"2016-04",-0.110983769457286,-0.342438046221544,0.94094885828489,2.28247252820144,NA,2016-07-07,142,"Summer",2016-08-24,402,2016-08-30,236,2016-06-10,207,2016-07-07,142,1,"early",2017-06-19,2017-06-19,2017-06-21,2017-06-21,436
2384,"'00075A7217",2016-07-06,"2016-07-18","F","F",3.8,13,4.9,40,"'000757B927","'000757AF87","'000757B927_A",4,"'000757B927_A",4,"2016070721_1",42,"P",NA,20,207,142,"summer","2016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-05-26,324,1,"2017-05-26",300,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,324,NA,NA,NA,503,7,1,"yes","runt","no",NA,"2016-07",0.92777086809245,0.937557148926843,-0.354585892763947,-5.10855034842227,NA,2017-05-26,200,"Spring",2017-03-29,311,2017-02-27,177,2016-09-04,402,2016-08-30,236,1,"late",2017-09-26,2017-09-22,NA,2017-09-26,447
2387,"'00075A740E",2015-06-08,"2015-06-20","F","F",3.7,13,7.7,49,"'00075B16A9","'00075A97EB","'00075B16A9_B",2,"'00075B16A9_B",2,"2015061232f_1",6,"P",NA,33.3333333333333,307,194,"summer","2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-06-05,363,1,"2016-07-07",207,142,NA,NA,NA,NA,NA,NA,NA,NA,NA,363,NA,NA,NA,455,6,1,"yes","one.flea","no",NA,"2015-06",0.290572933605544,0.165563875719101,0.860367297095936,3.89144965157773,NA,2016-07-07,142,"Summer",2016-02-29,304,2016-03-07,203,2015-08-07,276,2015-08-25,184,1,"late",2016-07-11,2016-07-07,NA,2016-07-11,399
2388,"'00075A74A0",2015-04-15,"2015-04-27","F","F",2.7,13,5.4,43,"'00075B70EE","'000757C9AA","'00075B70EE_A",1,"'00075B70EE_A",1,"2015042417f_1",15,"P","2016-07-06",42.8571428571429,222,122,"spring","2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-06-09,421,1,"2016-07-07",207,142,NA,NA,NA,NA,NA,NA,NA,NA,NA,421,NA,NA,NA,448,3,1,"yes",NA,"no",NA,"2015-04",-0.351295110069852,-0.282441649860253,-0.382934829477319,-2.10855034842227,NA,2016-07-07,142,"Summer",2015-08-28,276,2015-08-25,184,2015-06-14,307,2015-06-30,194,1,"late",2016-06-26,2016-06-16,2016-07-06,2016-07-06,448
2389,"'00075A7512",2015-03-30,"2015-04-10","F","F",2.7,12,6.5,43.5,"'00075A3DCF","'00075D0801","'00075A3DCF_A",2,"'00075A3DCF_A",2,"2015040124",27,"P","2016-06-06",0,222,122,"spring","2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-07-13,105,3,"2016-04-26",307,183,NA,NA,NA,NA,NA,NA,NA,NA,NA,377,NA,NA,NA,434,6,1,"yes","one.flea","no",NA,"2015-03",-0.381139439763569,-0.546439007191866,0.629007014403785,1.78247252820144,NA,2015-06-30,194,"Summer",2015-08-12,276,2015-08-25,184,2015-05-29,243,2015-05-11,146,1,"early",2016-05-09,2016-06-06,2016-06-06,2016-06-06,434
