"LC.MS.run","External.ID2","BarnID","focal_ID","hairDate","Testo_pg.mg","Prog_pg.mgSE","Cort_pg.mg","AEA.pg.mg","AG2.pg.mg","OEA.ng.mg","A.ng.mg","PEA.ng.mg","AGD","weight","tail","hairDateMIN30d","DOB","sex","Age","Season","closestPopCheck_hairSampling","Density","Females.at.hairSampling","closestDateHandling","weight.at.hair"
"7_1128",1361,"'0007BAD9DF","'0007BAD9DF",2020-12-02,2.56,11.13,107.62,38.87,7.68,3.21,5.67,5.32,"4.5","3.9","34",2020-11-02,18348,"M",250,"Autumn",2020-10-23,462,294,NA,NA
"7_1128",1362,"'0007B9B2C5","'0007B9B2C5",2020-12-02,1.82,10.1,56.17,19.27,2.71,2.28,3.81,3.87,"2.6","6.3","37",2020-11-02,18059,"F",539,"Autumn",2020-10-23,462,294,NA,NA
"7_1128",1363,"'0007BAAF91","'0007BAAF91",2020-12-02,0.92,4.72,40.55,51.72,18.59,3.49,3.27,4.35,"5.3","7","53",2020-11-02,18465,"M",133,"Autumn",2020-10-23,462,294,NA,NA
"7_1128",1364,"'0007BADDB2","'0007BADDB2",2020-12-02,0.45,4.58,20.78,49.59,20.58,3.66,3.87,4.4,"3.4","4","32",2020-11-02,18457,"M",141,"Autumn",2020-10-23,462,294,NA,NA
"7_1128",1365,"'0007B8ED52","'0007B8ED52",2020-12-02,2.2,NA,44.14,50.69,12.2,3.59,5.61,5.44,"4.6","4.6","40",2020-11-02,18424,"M",174,"Autumn",2020-10-23,462,294,NA,NA
"7_1128",1366,"'0007B8F1D9","'0007B8F1D9",2020-12-02,5.02,4.22,83.28,35.3,8.95,4.19,6.11,6.41,"5.2","7","51",2020-11-02,18320,"M",278,"Autumn",2020-10-23,462,294,NA,NA
"7_1128",1367,"'0007B83517","'0007B83517",2020-12-02,1.38,3.18,50.59,35.99,14.76,3.28,5.09,5.06,"4.9","4.9","41",2020-11-02,18430,"M",168,"Autumn",2020-10-23,462,294,NA,NA
"7_1128",1368,"'0007B83418","'0007B83418",2020-12-02,0.89,10.82,47.87,38.35,11.03,2.88,3.28,4.1,"3","6.4","46",2020-11-02,18125,"F",473,"Autumn",2020-10-23,462,294,NA,NA
"7_1128",1369,"'0007B8391F","'0007B8391F",2020-12-02,0.99,NA,39.53,59.21,19.08,3.17,2.79,3.93,"4.3","5.3","42",2020-11-02,18483,"M",115,"Autumn",2020-10-23,462,294,NA,NA
"7_1128",1370,"'0007BAB2AE","'0007BAB2AE",2020-12-02,NA,16.55,79.94,20.25,3.82,2.33,4.7,4.18,"2.7","7.5","43",2020-11-02,17994,"F",604,"Autumn",2020-10-23,462,294,NA,NA
"7_1128",1371,"'0007B9B0F3","'0007B9B0F3",2020-12-02,3.1,10.26,74.14,48.98,11.21,3.85,4.08,5.56,"2.8","3.8","35",2020-11-02,18298,NA,300,"Autumn",2020-10-23,462,294,NA,NA
"7_1128",1372,"'0007B83572","'0007B83572",2020-12-02,0.98,6.81,58.15,53.5,10.74,4.61,5.79,6.09,"2.7","4.3","38",2020-11-02,18382,"F",216,"Autumn",2020-10-23,462,294,NA,NA
"7_1128",1373,"'0007B8CDCE","'0007B8CDCE",2020-12-02,0.66,NA,56.98,63.06,24.54,3.84,4.75,5.53,"2.7","5.3","37",2020-11-02,18508,"F",90,"Autumn",2020-10-23,462,294,NA,NA
"7_1128",1374,"'0007BAE32C","'0007BAE32C",2020-12-02,0.63,11.53,42.73,55.77,16.99,3.63,6.1,5.76,"2.6","5.4","37",2020-11-02,18360,"F",238,"Autumn",2020-10-23,462,294,NA,NA
"7_1128",1375,"'0007B95362","'0007B95362",2020-12-02,NA,3.63,40.12,49.82,15.97,3.71,4.77,5.39,"2.9","6.1","42",2020-11-02,18506,"F",92,"Autumn",2020-10-23,462,294,NA,NA
"7_1128",1376,"'0007B830CC","'0007B830CC",2020-08-07,0.52,6.06,47.99,59.86,9.2,3.49,3.12,3.7,"3","5.3","39",2020-07-08,18324,"F",157,"Summer",2020-06-12,506,322,NA,NA
"7_1128",1377,"'0007BAC57A","'0007BAC57A",2020-08-07,0.59,16.73,66.8,51.32,10.45,3.64,4.24,4.35,"4.6","6","40",2020-07-08,18097,"F",384,"Summer",2020-06-12,506,322,NA,NA
"8_1144",1378,"'0007BAE5B9","'0007BAE5B9",2020-12-28,0.58,9.57,40.19,25.62,4.22,2.34,3.93,4.2,NA,"19.9",NA,2020-11-28,NA,"F",NA,"Autumn",2020-10-23,462,294,NA,NA
"8_1144",1379,"'0007B8373B","'0007B8373B",2020-12-28,0.69,9.42,37.86,25.62,9.52,2.5,3.01,3.98,"2.9","7.1","48",2020-11-28,18347,"F",277,"Autumn",2020-10-23,462,294,NA,NA
"8_1144",1380,"'0007B8D0E7","'0007B8D0E7",2020-12-28,0.9,6.46,50.69,36.34,7.86,3.61,5.19,5.93,NA,"22.3",NA,2020-11-28,NA,"F",NA,"Autumn",2020-10-23,462,294,NA,NA
"8_1144",1381,"'0007BAE4D0","'0007BAE4D0",2020-12-28,1.21,19.51,56.57,12.01,3.05,2,5.07,4.72,"3","6.9","44",2020-11-28,18188,NA,436,"Autumn",2020-10-23,462,294,NA,NA
"8_1144",1382,"'0007B8F12A","'0007B8F12A",2020-12-28,0.56,6.05,37.2,46.83,8.5,3.82,3.83,5.43,"3.4","7","47",2020-11-28,18430,"F",194,"Autumn",2020-10-23,462,294,NA,NA
"8_1144",1383,"'0007BADD18","'0007BADDL8",2020-12-28,0.89,9.07,42.03,42.47,5.63,3.54,5.63,5.98,"5.1","6","46",2020-11-28,18479,"M",145,"Autumn",2020-10-23,462,294,NA,NA
"8_1144",1384,"'0007B8CD7D","'0007B8CD7D",2020-12-28,1.46,12.26,37.59,33.82,7.4,3.28,5.31,6.15,"5.4","6.8","47",2020-11-28,18480,"M",144,"Autumn",2020-10-23,462,294,NA,NA
"8_1144",1385,"'0007B8CF54","'0007B8CF54",2020-12-28,1.12,40.33,69.67,23.34,5.22,2.09,3.6,3.88,"3.3","7.8","41",2020-11-28,18040,"F",584,"Autumn",2020-10-23,462,294,NA,NA
"8_1144",1386,"'0007BAAF9D","'0007BAAF9D",2020-12-28,0.76,6.98,42.45,55.73,7.49,4.52,7.29,7.39,"3.5","6.7","51",2020-11-28,18479,"F",145,"Autumn",2020-10-23,462,294,NA,NA
"8_1144",1387,"'0007B83976","'0007B83976",2020-12-28,2.27,8.23,73.67,27.18,6,2.91,4.78,4.89,"4.5","5.6","44",2020-11-28,18430,"M",194,"Autumn",2020-10-23,462,294,NA,NA
"8_1144",1388,"'09.1","'P000140720",2020-12-28,1.09,7.44,43,32.96,4.99,3.42,4.36,5.46,"5.3","6.4","48",2020-11-28,18480,"M",144,"Autumn",2020-10-23,462,294,NA,NA
"8_1144",1389,"'0007BAB1E9","'0007BAB1E9",2020-12-28,0.98,4.42,41.68,37.07,6.38,2.71,2.92,4.35,"2.8","5.2","39",2020-11-28,18481,"F",143,"Autumn",2020-10-23,462,294,NA,NA
"8_1144",1390,"'0007BAD873","'0007BAD873",2020-12-28,3.01,5.84,71.97,35.98,6.42,3.05,2.71,4.63,"5.1","6.7","47",2020-11-28,18430,"M",194,"Autumn",2020-10-23,462,294,NA,NA
"8_1144",1391,"'0007B8EFF0","'0007B8EFF0",2020-12-28,1.47,19.69,57.89,13.25,3.03,1.77,4.22,3.94,NA,"17.6",NA,2020-11-28,NA,"F",NA,"Autumn",2020-10-23,462,294,NA,NA
"8_1144",1392,"'0007AFE54A","'0007AFE54A",2020-12-28,0.9,4.78,61.07,44.65,12.23,3.85,3.61,5.33,"3.3","6.5","47",2020-11-28,18480,"F",144,"Autumn",2020-10-23,462,294,NA,NA
"8_1144",1393,"'0007BAB3FD","'0007BAB3FD",2020-12-28,0.71,3.94,36.93,35.17,5.95,3.53,2.68,4.75,"3.1","6.4","51",2020-11-28,18485,"F",139,"Autumn",2020-10-23,462,294,NA,NA
"8_1144",1394,"'0007AFEBE2","'0007AFEBE2",2020-12-28,2.75,12.82,53.65,41.65,9.67,4.03,7.4,7.21,"5.4","6.4","48",2020-11-28,18480,"M",144,"Autumn",2020-10-23,462,294,NA,NA
"8_1144",1395,"'0007BAB3F4","'0007BAB3F4",2020-12-28,2.48,9.79,40.1,37.59,4.48,2.65,4.15,4.96,"4.6","6.3","46",2020-11-28,18430,"M",194,"Autumn",2020-10-23,462,294,NA,NA
"8_1144",1396,"'0007BAD850","'0007BAD850",2020-12-28,3.86,9,45.61,26.44,3.29,2.42,2.91,4.26,"3.8","5.6","36",2020-11-28,18352,"M",272,"Autumn",2020-10-23,462,294,NA,NA
"8_1144",1397,"'0007BAB263","'0007BAB263",2020-12-28,0.66,9.32,43.02,28.47,3.59,2.69,4.89,5.49,"2.8","7","42",2020-11-28,18190,"F",434,"Autumn",2020-10-23,462,294,NA,NA
"8_1144",1398,"'0007B8EC82","'0007B8EC82",2020-12-28,0.43,3.92,40.06,57.23,20.25,4.04,5.43,5.95,"2.9","6.4","49",2020-11-28,18479,"F",145,"Autumn",2020-10-23,462,294,NA,NA
"8_1144",1399,"'0007BAD6FE","'0007BA956D",2020-12-28,0.88,11.45,49.43,36.98,4.77,3.49,5.63,6.64,"2.3","5.1","35",2020-11-28,18352,"F",272,"Autumn",2020-10-23,462,294,NA,NA
"8_1144",1400,"'09.2","'P000140718",2020-12-28,0.23,4.06,41.8,33.71,9.63,3.06,2.73,4.7,"3.5","6.7","47",2020-11-28,18480,"F",144,"Autumn",2020-10-23,462,294,NA,NA
"8_1144",1401,"'0007B8F065","'0007B8F065",2020-12-31,0.67,5.43,36.5,76,13.16,4.75,6.11,6.95,"3","5.8","45",2020-12-01,18331,"F",296,"Winter",2020-10-23,462,294,NA,NA
"8_1144",1402,"'0007BAE515","'0007BAE515",2020-12-31,0.58,4.25,37.38,42.21,7.14,4.56,5.68,6.86,"3","6.1","43",2020-12-01,18324,"F",303,"Winter",2020-10-23,462,294,NA,NA
"8_1144",1403,"'0007B8F260","'0007B8F260",2020-12-31,0.16,3.62,51.79,79.59,19.41,5.53,6.57,7.84,"3","5.9","45",2020-12-01,18483,"F",144,"Winter",2020-10-23,462,294,NA,NA
"8_1144",1404,"'0007B8349B","'0007B8349B",2020-12-31,1.11,8.57,49.08,37.17,6.72,4.73,6.31,6.75,"3.9","6.9","14",2020-12-01,18376,"F",251,"Winter",2020-10-23,462,294,NA,NA
"8_1144",1405,"'0007BADA10","'0007BADA10",2020-12-31,0.59,9.4,52.91,47.55,7.61,3.26,3.95,5.3,"2","3.3","33",2020-12-01,18333,"F",294,"Winter",2020-10-23,462,294,NA,NA
"8_1144",1406,"'0007BAC6E7","'0007BAC6E7",2020-12-31,0.61,17.27,70.96,29.27,5.16,2.37,3.21,4.1,"3","6.1","47",2020-12-01,18011,"F",616,"Winter",2020-10-23,462,294,NA,NA
"8_1144",1407,"'0007B85039","'0007B85039",2020-12-31,0.67,13.5,56.44,36.9,7.13,3.16,6.13,5.72,"3.4","6.4","50",2020-12-01,18075,"F",552,"Winter",2020-10-23,462,294,NA,NA
"8_1144",1408,"'0007BAE293","'0007BAE293",2020-12-31,0.68,7.57,34.11,42.45,15.11,3.09,4.45,5.36,"2.7","6.9","45",2020-12-01,18347,"F",280,"Winter",2020-10-23,462,294,NA,NA
"8_1144",1409,"'0007BAE11D","'0007BAE11D",2020-12-31,0.55,13.72,24.24,40.7,11.31,3.62,3.97,5.36,"2.8","5.6","43",2020-12-01,18354,"F",273,"Winter",2020-10-23,462,294,NA,NA
"8_1144",1410,"'0007BADEDD","'0007BADEDD",2020-12-31,0.88,8.51,46.78,49.58,13.56,3.85,4.25,5.36,"3.2","8.7","48",2020-12-01,18347,"F",280,"Winter",2020-10-23,462,294,NA,NA
"8_1144",1411,"'0007BE412B","'0007BE412B",2020-12-31,0.27,3.98,47.75,49.32,22.33,4.27,3.53,5.26,"2.4","4.7","38",2020-12-01,18457,"F",170,"Winter",2020-10-23,462,294,NA,NA
"8_1144",1412,"'0007B9AFE8","'0007B9AFE8",2020-12-31,4.81,5.3,125.62,39.07,6.32,4.11,4.02,4.9,"4.8","5.4","48",2020-12-01,18358,"M",269,"Winter",2020-10-23,462,294,NA,NA
"8_1144",1413,"'0007B83790","'0007B83790",2020-12-31,1.27,29.34,51.99,13.55,2.53,2.67,5.29,5.07,"3.1","5.1","41",2020-12-01,18075,"F",552,"Winter",2020-10-23,462,294,NA,NA
"8_1144",1414,"'0007BADE41","'0007BADE41",2020-12-31,0.43,8.42,48.27,53.22,8.1,4.5,4.37,5.83,"3","6.2","48",2020-12-01,18331,"F",296,"Winter",2020-10-23,462,294,NA,NA
"8_1144",1415,"'0007BAC274","'0007BAC274",2020-12-31,0.53,3.5,47.09,49.71,9.36,5.68,5.37,6.32,NA,"19.9",NA,2020-12-01,NA,"F",NA,"Winter",2020-10-23,462,294,NA,NA
"8_1144",1416,"'0007B830BE","'0007B830BE",2020-12-31,4.01,5.46,110.02,51.62,8.07,4.65,4.35,5.87,"5.1","7.7","48",2020-12-01,18306,"M",321,"Winter",2020-10-23,462,294,NA,NA
"8_1144",1417,"'0007BAD903","'0007BAD903",2020-12-31,0.59,9.22,45.83,41.37,5.4,5.26,8.05,7.92,"3","5.5","42",2020-12-01,18331,"F",296,"Winter",2020-10-23,462,294,NA,NA
"8_1144",1418,"'0007B83483","'0007B83483",2020-12-31,0.34,6.61,30.29,52.26,7.57,3.84,4.61,5.36,"3","7.2","43",2020-12-01,18307,"F",320,"Winter",2020-10-23,462,294,NA,NA
"8_1144",1419,"'0007BAC5AA","'0007BAC5AA",2020-12-31,0.43,8.11,75.81,25.87,3.07,3.96,11.13,7.74,"3.7","7.8","51",2020-12-01,18049,"F",578,"Winter",2020-10-23,462,294,NA,NA
"8_1144",1420,"'20.1","'S000141310",2020-12-31,0.25,3.18,43.23,52.91,44.86,4.24,5.66,5.87,"1","12",NA,2020-12-01,NA,"M",NA,"Winter",2020-10-23,462,294,NA,NA
"8_1144",1421,"'0007BAD6F2","'0007BAD6F2",2021-01-04,1.87,3.04,74.48,76.63,13.71,5.81,9.41,8.58,"4.6","5.4","43",2020-12-05,18483,"M",148,"Winter",2020-10-23,462,294,NA,NA
"8_1144",1422,"'0007B8F221","'0007B8F221",2021-01-04,2.38,3.87,53.75,83.14,15.06,6.02,6.3,7.72,"4.7","5.2","40",2020-12-05,18484,"M",147,"Winter",2020-10-23,462,294,NA,NA
"8_1144",1423,"'0007B8F120","'0007B8F120",2021-01-04,0.44,4.05,49.18,42.24,5.28,4.86,4.53,6.44,"3.3","6.5","50",2020-12-05,18480,"F",151,"Winter",2020-10-23,462,294,NA,NA
"8_1144",1424,"'0007B8EF33","'0007B8EF33",2021-01-04,0.65,3.31,41.26,58.24,13.4,4.17,3.04,5,"3.2","7","55",2020-12-05,18480,"F",151,"Winter",2020-10-23,462,294,NA,NA
"8_1144",1425,"'0007B8CCA4","'0007B8CCA4",2021-01-04,0.85,4.15,38.98,47.15,9.96,4.38,3.31,5.06,"3","6.6","47",2020-12-05,18331,"F",300,"Winter",2020-10-23,462,294,NA,NA
"8_1144",1426,"'0007BADBDE","'0007BADBDE",2021-01-04,3.72,10.74,46.33,4.84,2.04,1.55,4.83,3.71,"4.5","6.5","44",2020-12-05,18314,"M",317,"Winter",2020-10-23,462,294,NA,NA
"8_1144",1427,"'0007BAD6A3","'0007BAD6A3",2021-01-04,2.3,19.94,22.17,8.24,2.55,1.74,4.99,3.82,"4.7","6.6","45",2020-12-05,18429,"M",202,"Winter",2020-10-23,462,294,NA,NA
"8_1144",1428,"'0007B8350F","'0007B8350F",2021-01-04,3.54,13.96,36.54,10.71,4.12,2.41,5.84,4.37,"5.7","6.7","45",2020-12-05,18429,"M",202,"Winter",2020-10-23,462,294,NA,NA
"8_1144",1429,"'0007BADC80","'0007BADC80",2021-01-04,0.82,13.01,40.46,34.02,16.62,3.75,7.68,7.02,"3.4","6.6","49",2020-12-05,18431,"F",200,"Winter",2020-10-23,462,294,NA,NA
"8_1144",1430,"'0007BADD8C","'0007BADD8C",2021-01-04,3.78,16.69,38.35,9.86,4.45,2.17,4.2,4.25,"4.8","6.4","47",2020-12-05,18429,"M",202,"Winter",2020-10-23,462,294,NA,NA
"8_1144",1431,"'0007BAD9FA","'0007BAD9FA",2021-01-04,3.05,14.86,42.83,25.52,13.05,2.7,6.4,5.04,"3.2","7.5","51",2020-12-05,18484,NA,147,"Winter",2020-10-23,462,294,NA,NA
"8_1144",1432,"'0007B8F337","'0007B8F337",2021-01-04,1.77,10.71,34.31,20.49,3.73,4.46,8.97,6.62,"3.2","7.5","51",2020-12-05,18484,NA,147,"Winter",2020-10-23,462,294,NA,NA
"8_1144",1433,"'01.1","'P000140822",2021-01-04,3.17,11.14,30.75,15.48,5.51,3.98,7.82,7.04,"3.2","7.5","51",2020-12-05,18484,NA,147,"Winter",2020-10-23,462,294,NA,NA
"8_1144",1434,"'01.2","'P000140827",2021-01-04,2.8,15.02,36.78,13.53,3.28,2.56,4.98,4.34,"3.2","7.5","51",2020-12-05,18484,NA,147,"Winter",2020-10-23,462,294,NA,NA
"8_1144",1435,"'07.1","'P000140815",2021-01-04,1.36,2.98,41.49,56.67,9.56,4.56,4.36,5.66,"3.6","4.1","30",2020-12-05,18486,"M",145,"Winter",2020-10-23,462,294,NA,NA
"8_1144",1436,"'15.1","'P000140663",2021-01-04,0.92,3.97,55.47,103.57,16.77,6.57,8.92,8.91,"3.2","5.2","43",2020-12-05,18490,"F",141,"Winter",2020-10-23,462,294,NA,NA
"8_1144",1437,"'0007BADE74","'0007BADE74",2021-01-08,0.81,12.18,58.62,31.55,9.97,5.02,8.13,7.69,"2.2999999999999998","4.4","41",2020-12-09,18109,"F",526,"Winter",2020-10-23,462,294,NA,NA
"8_1144",1438,"'0007BAB0B8","'0007BAB0B8",2021-01-08,0.94,8.47,45.25,55.97,11.72,4.73,7.6,6.6,"2.7","5.9","44",2020-12-09,18360,"F",275,"Winter",2020-10-23,462,294,NA,NA
"8_1144",1439,"'0007BAD862","'0007BAD862",2021-01-08,0.39,11.37,36.88,38.73,13.13,3.89,5.95,6.32,"2.9","6","44",2020-12-09,18347,"F",288,"Winter",2020-10-23,462,294,NA,NA
"8_1144",1440,"'0007B8F01B","'0007B8F01B",2021-01-08,0.72,17.21,62.01,40.04,14.35,4.67,9.55,8.32,NA,"9.7",NA,2020-12-09,18025,"F",610,"Winter",2020-10-23,462,294,NA,NA
"8_1144",1441,"'0007B9AD72","'0007B9AD72",2021-01-08,0.65,24.86,62.42,25.36,9.36,2.35,4.45,4.63,"2.9","5.6","37",2020-12-09,18190,"F",445,"Winter",2020-10-23,462,294,NA,NA
"8_1144",1442,"'0007BADDBC","'0007BADDBC",2021-01-08,0.92,9.18,53.91,59.56,16.19,4.13,6.65,6.72,"3","6.6","47",2020-12-09,18364,"F",271,"Winter",2020-10-23,462,294,NA,NA
"8_1144",1443,"'0007BADFEA","'0007BADFEA",2021-01-08,1.11,4.98,28.38,58.38,13.82,4.18,5.16,6.14,NA,"22.1",NA,2020-12-09,NA,"M",NA,"Winter",2020-10-23,462,294,NA,NA
"8_1144",1444,"'0007B8357E","'0007B9B04D",2021-01-08,0.72,5.91,52.13,59.44,11.91,5.37,5.9,6.95,"2.8","4.5","39",2020-12-09,18354,"F",281,"Winter",2020-10-23,462,294,NA,NA
"8_1144",1445,"'0007BADC5F","'0007BADC5F",2021-01-08,1.14,6.82,52.19,60.45,8.61,5.02,5.54,6.98,"3","4.8","39",2020-12-09,18354,"F",281,"Winter",2020-10-23,462,294,NA,NA
"8_1144",1446,"'0007B839DD","'0007B839DD",2021-01-08,1.27,4.67,52.11,71.28,9.08,5.04,6.41,6.98,"4.4","5.3","41",2020-12-09,18483,"M",152,"Winter",2020-10-23,462,294,NA,NA
"8_1144",1447,"'0007BAB48E","'0007BAB4BE",2021-01-08,1.08,5.58,47.48,81.56,12.24,5.79,7.48,7.66,"3.1","6.1","43",2020-12-09,18485,"F",150,"Winter",2020-10-23,462,294,NA,NA
"8_1144",1448,"'0007BADFCD","'0007BADFCD",2021-01-08,0.9,7.78,43.35,68.43,8.31,4.55,5.64,6.08,"3","7.4","45",2020-12-09,18291,"F",344,"Winter",2020-10-23,462,294,NA,NA
"8_1144",1449,"'0007BAD6BD","'0007BAD6BD",2021-01-08,0.38,5.11,31.97,71.09,26.71,4.57,5.33,6.06,"2.9","5.6","46",2020-12-09,18382,"F",253,"Winter",2020-10-23,462,294,NA,NA
"8_1144",1450,"'0007BAB2C1","'0007BAB2C1",2021-01-08,1.34,5.79,37.16,75.17,8.9,5.22,6.26,7.22,"3.6","5.5","42",2020-12-09,18483,"M",152,"Winter",2020-10-23,462,294,NA,NA
"8_1144",1451,"'0007BAB442","'0007BAB442",2021-01-08,1.47,4.26,46.39,59.97,12.96,5.35,6.92,6.64,"4.8","5.8","43",2020-12-09,18486,"M",149,"Winter",2020-10-23,462,294,NA,NA
"8_1144",1452,"'0007BAB179","'0007BAB179",2021-01-08,2.52,5.87,48.64,71.48,13.36,5.77,7.47,8.33,"4.2","5.5","41",2020-12-09,18486,"M",149,"Winter",2020-10-23,462,294,NA,NA
"8_1144",1453,"'0007BAB484","'0007BAB484",2021-01-08,0.34,4.2,38.01,67.15,29.92,5.51,6.44,7.63,"3.1","4.9","40",2020-12-09,18490,"F",145,"Winter",2020-10-23,462,294,NA,NA
"8_1144",1454,"'12.1","'P000140772",2021-01-08,0.32,4.67,47.49,85.25,21.12,6.33,7.34,7.92,"2.8","5.6","38",2020-12-09,18483,"F",152,"Winter",2020-10-23,462,294,NA,NA
"8_1144",1455,"'13.1","'P000140740",2021-01-08,1.58,6.5,59.04,80.58,8.07,5.26,5.65,6.8,"4.6","5.9","44",2020-12-09,18483,"M",152,"Winter",2020-10-23,462,294,NA,NA
"8_1144",1456,"'16.1","'P000141173",2021-01-08,1,4.32,39.7,80.36,28.26,5.82,6.05,7.7,"3.6",NA,"37",2020-12-09,18548,"M",87,"Winter",2020-10-23,462,294,NA,NA
"8_1144",1457,"'16.2","'P000140917",2021-01-08,NA,4.77,44.71,75.05,19.68,4.46,5.51,6.4,"2.4","5.9","35",2020-12-09,18518,"F",117,"Winter",2020-10-23,462,294,NA,NA
"8_1144",1458,"'16.3","'P000140866",2021-01-08,0.82,5.04,32.35,84,40.12,5.6,4.84,6.98,"2.9","4.7","40",2020-12-09,18499,"F",136,"Winter",2020-10-23,462,294,NA,NA
"8_1144",1459,"'0007BAB671","'0007BAB671",2021-01-11,1.69,6.5,39.09,43.52,7.02,5.37,5.53,6.68,"4.6","6.7","51",2020-12-12,18480,"M",158,"Winter",2020-10-23,462,294,NA,NA
"8_1144",1460,"'0007B8CF92","'0007B8CF92",2021-01-11,1.14,4.88,26.02,57.58,8.45,6.11,5.72,7.07,"4.8","7","52",2020-12-12,18480,"M",158,"Winter",2020-10-23,462,294,NA,NA
"8_1144",1461,"'0007AFEB3E","'0007AFEB3E",2021-01-11,0.81,4.06,59.27,45.87,5.72,4.5,4.58,5.98,"3","6.7","50",2020-12-12,18480,"F",158,"Winter",2020-10-23,462,294,NA,NA
"8_1144",1462,"'0007BADA30","'0007BADA30",2021-01-11,1.51,5.79,36.48,54.2,7.09,5.05,5.8,6.56,"5.6","6.7","51",2020-12-12,18480,"M",158,"Winter",2020-10-23,462,294,NA,NA
"8_1144",1463,"'0007B83460","'0007B83460",2021-01-11,4.47,8.36,58.3,37.77,8.32,3.54,4.65,5.42,"6","9.1","48",2020-12-12,18347,"M",291,"Winter",2020-10-23,462,294,NA,NA
"8_1144",1464,"'0007B83897","'0007B83897",2021-01-11,0.67,9.96,40.56,50.48,11.17,4.39,7.87,7.76,"3.1","8.7","47",2020-12-12,18347,"F",291,"Winter",2020-10-23,462,294,NA,NA
"8_1144",1465,"'0007BAE475","'0007BAE475",2021-01-11,1.02,39.61,49.21,47.57,13.36,3.29,4.98,5.56,"3.3","7.7","52",2020-12-12,18118,"F",520,"Winter",2020-10-23,462,294,NA,NA
"8_1144",1466,"'0007BAE56A","'0007BAE56A",2021-01-11,9.14,11.09,113.96,13.49,2.93,1.78,4.62,3.66,NA,"25.4",NA,2020-12-12,NA,"M",NA,"Winter",2020-10-23,462,294,NA,NA
"8_1144",1467,"'0007AFEAFE","'0007AFEAFE",2021-01-11,1.64,7.21,41.5,51.64,7.94,3.92,5.08,5.86,"3.9","4.5","36",2020-12-12,18457,"M",181,"Winter",2020-10-23,462,294,NA,NA
"8_1144",1468,"'0007BAE58E","'0007BAE58E",2021-01-11,1.5,12.68,36.82,52.82,7.69,5,6.03,7.25,"2.5","5.8","30",2020-12-12,18359,"F",279,"Winter",2020-10-23,462,294,NA,NA
"8_1144",1469,"'0007BAD6C2","'0007BAD6C2",2021-01-11,1.22,30.06,58.77,35.98,12.26,3.9,5.59,6.02,"3","5.9","50",2020-12-12,18358,"F",280,"Winter",2020-10-23,462,294,NA,NA
"8_1144",1470,"'05.1","'0007B8CE25",2021-01-11,1.36,4.68,30.72,44.38,4.96,3.91,5.18,5.67,NA,"19.5",NA,2020-12-12,NA,"M",NA,"Winter",2020-10-23,462,294,NA,NA
"8_1144",1471,"'05.2","'P000140814",2021-01-11,0.94,3.93,36.86,54.54,14.59,5.13,8.37,8.11,"2.4","3.9","36",2020-12-12,18486,"F",152,"Winter",2020-10-23,462,294,NA,NA
"8_1144",1472,"'06.1","'P000138639",2021-01-11,0.73,10.87,49.63,41.56,8.25,5.02,6.18,7.72,"3","6.3","44",2020-12-12,18331,"F",307,"Winter",2020-10-23,462,294,NA,NA
"8_1144",1473,"'06.2","'A000141368",2021-01-11,NA,4.39,32.28,38.46,9.85,5.14,6.69,7.17,NA,NA,NA,2020-12-12,NA,"F",NA,"Winter",2020-10-23,462,294,NA,NA
"8_1144",1474,"'06.3","'A000141369",2021-01-11,0.55,2.3,35.29,50.77,16.21,5.99,5.31,7.41,NA,NA,NA,2020-12-12,NA,"M",NA,"Winter",2020-10-23,462,294,NA,NA
"8_1144",1475,"'19.1","'P000139341",2021-01-11,2.4,4.49,59.18,41.64,9.47,4.71,6.31,6.84,"3.6","4.3","38",2020-12-12,18389,"M",249,"Winter",2020-10-23,462,294,NA,NA
"8_1144",1476,"'0007B8EDE0","'0007B8EDE0",2021-01-22,4.41,10.64,49.87,22.67,4.56,4.34,9.22,8.42,"3.2","7.5","51",2020-12-23,18484,NA,165,"Winter",2020-10-23,462,294,NA,NA
"8_1144",1477,"'0007B8D26F","'0007B8D26F",2021-01-22,0.43,4.67,37.39,74.97,20.05,4.71,4.89,6.34,"3","6.3","45",2020-12-23,18480,"F",169,"Winter",2020-10-23,462,294,NA,NA
"8_1144",1478,"'0007BADAD2","'0007BADAD2",2021-01-22,0.89,16.52,48.65,41.44,12.05,4.08,5.16,6.38,"2.6","4.8","37",2020-12-23,18298,"F",351,"Winter",2020-10-23,462,294,NA,NA
"8_1144",1479,"'0007BAE1A1","'0007BAE1A1",2021-01-22,1.66,5.81,46.93,43.32,4.45,4.28,9.18,7.81,"4.4","5.7","40",2020-12-23,18481,"M",168,"Winter",2020-10-23,462,294,NA,NA
"8_1144",1480,"'0007BAD65E","'0007BAE4EC",2021-01-22,0.41,5.29,49.44,38.96,15.69,5.19,6.03,7.52,"3","5.7","44",2020-12-23,18331,"F",318,"Winter",2020-10-23,462,294,NA,NA
"8_1144",1481,"'0007BADBE1","'0007BADBE1",2021-01-22,7.13,6.81,49.15,34.93,3.48,3.73,6.75,6.35,NA,"21.6",NA,2020-12-23,NA,"M",NA,"Winter",2020-10-23,462,294,NA,NA
