"LC.MS.run","External_ID2","focal_ID","Cort_pg.mg","Age","Season","Density"
"7_1128",1316,"'0007BA944C",50.32,101,"Spring",371
"7_1128",1317,"'0007BA944C",50.32,101,"Spring",371
"7_1128",1318,"'0007BA944C",50.32,101,"Spring",371
"7_1128",1320,"'0007BA944C",50.32,101,"Spring",371
"7_1128",1321,"'0007BA944C",50.32,101,"Spring",371
"7_1128",1322,"'0007BA944C",50.32,101,"Spring",371
"7_1128",1323,"'0007BA944C",50.32,101,"Spring",371
"7_1128",1324,"'0007BA944C",50.32,101,"Spring",371
"7_1128",1326,"'0007BA944C",50.32,101,"Spring",371
"7_1128",1327,"'0007BA944C",50.32,101,"Spring",371
"7_1128",1329,"'0007BA944C",50.32,101,"Spring",371
"7_1128",1330,"'0007BA944C",50.32,101,"Spring",371
"7_1128",1331,"'0007BA944C",50.32,101,"Spring",371
"7_1128",1334,"'0007BA944C",50.32,101,"Spring",371
"7_1128",1337,"'0007BA944C",50.32,101,"Spring",371
"7_1128",1338,"'0007BA944C",50.32,101,"Spring",371
"7_1128",1339,"'0007BA944C",50.32,101,"Spring",371
"7_1128",1340,"'0007BA944C",50.32,101,"Spring",371
"7_1128",1343,"'0007BA944C",50.32,101,"Spring",371
"7_1128",1344,"'0007BA944C",50.32,101,"Spring",371
"7_1128",1350,"'0007BA944C",50.32,101,"Spring",371
"7_1128",1351,"'0007BA944C",50.32,101,"Spring",371
"7_1128",1352,"'0007BA944C",50.32,101,"Spring",371
"7_1128",1353,"'0007BA944C",50.32,101,"Spring",371
"7_1128",1354,"'0007BA944C",50.32,101,"Spring",371
"7_1128",1355,"'0007BA944C",50.32,101,"Spring",371
"7_1128",1356,"'0007BA944C",50.32,101,"Spring",371
"7_1128",1357,"'0007BA944C",50.32,101,"Spring",371
"7_1128",1359,"'0007BA944C",50.32,101,"Spring",371
"7_1128",1362,"'0007BA944C",50.32,101,"Spring",371
"7_1128",1368,"'0007BA944C",50.32,101,"Spring",371
"7_1128",1370,"'0007BA944C",50.32,101,"Spring",371
"7_1128",1372,"'0007BA944C",50.32,101,"Spring",371
"7_1128",1373,"'0007BA944C",50.32,101,"Spring",371
"7_1128",1374,"'0007BA944C",50.32,101,"Spring",371
"7_1128",1375,"'0007BA944C",50.32,101,"Spring",371
"7_1128",1376,"'0007BA944C",50.32,101,"Spring",371
"7_1128",1377,"'0007BA944C",50.32,101,"Spring",371
"7_1128",1145,"'0007B11849",35.97,430,"Spring",371
"7_1128",1146,"'0007B11849",35.97,430,"Spring",371
"7_1128",1147,"'0007B11849",35.97,430,"Spring",371
"7_1128",1148,"'0007B11849",35.97,430,"Spring",371
"7_1128",1149,"'0007B11849",35.97,430,"Spring",371
"7_1128",1150,"'0007B11849",35.97,430,"Spring",371
"7_1128",1151,"'0007B11849",35.97,430,"Spring",371
"7_1128",1153,"'0007B11849",35.97,430,"Spring",371
"7_1128",1154,"'0007B11849",35.97,430,"Spring",371
"7_1128",1155,"'0007B11849",35.97,430,"Spring",371
"7_1128",1159,"'0007B11849",35.97,430,"Spring",371
"7_1128",1160,"'0007B11849",35.97,430,"Spring",371
"7_1128",1163,"'0007B11849",35.97,430,"Spring",371
"7_1128",1165,"'0007B11849",35.97,430,"Spring",371
"7_1128",1166,"'0007B11849",35.97,430,"Spring",371
"7_1128",1167,"'0007B11849",35.97,430,"Spring",371
"7_1128",1168,"'0007B11849",35.97,430,"Spring",371
"7_1128",1169,"'0007B11849",35.97,430,"Spring",371
"7_1128",1170,"'0007B11849",35.97,430,"Spring",371
"7_1128",1171,"'0007B11849",35.97,430,"Spring",371
"7_1128",1174,"'0007B11849",35.97,430,"Spring",371
"7_1128",1175,"'0007B11849",35.97,430,"Spring",371
"7_1128",1176,"'0007B11849",35.97,430,"Spring",371
"7_1128",1178,"'0007B11849",35.97,430,"Spring",371
"7_1128",1181,"'0007B11849",35.97,430,"Spring",371
"7_1128",1183,"'0007B11849",35.97,430,"Spring",371
"7_1128",1184,"'0007B11849",35.97,430,"Spring",371
"7_1128",1186,"'0007B11849",35.97,430,"Spring",371
"7_1128",1189,"'0007B11849",35.97,430,"Spring",371
"7_1128",1192,"'0007B11849",35.97,430,"Spring",371
"7_1128",1194,"'0007B11849",35.97,430,"Spring",371
"7_1128",1195,"'0007B11849",35.97,430,"Spring",371
"7_1128",1196,"'0007B11849",35.97,430,"Spring",371
"7_1128",1198,"'0007B11849",35.97,430,"Spring",371
"7_1128",1199,"'0007B11849",35.97,430,"Spring",371
"7_1128",1200,"'0007B11849",35.97,430,"Spring",371
"7_1128",1201,"'0007B11849",35.97,430,"Spring",371
"7_1128",1202,"'0007B11849",35.97,430,"Spring",371
"7_1128",1206,"'0007B11849",35.97,430,"Spring",371
"7_1128",1210,"'0007B11849",35.97,430,"Spring",371
"7_1128",1212,"'0007B11849",35.97,430,"Spring",371
"7_1128",1215,"'0007B11849",35.97,430,"Spring",371
"7_1128",1218,"'0007B11849",35.97,430,"Spring",371
"7_1128",1219,"'0007B11849",35.97,430,"Spring",371
"7_1128",1220,"'0007B11849",35.97,430,"Spring",371
"7_1128",1222,"'0007B11849",35.97,430,"Spring",371
"7_1128",1223,"'0007B11849",35.97,430,"Spring",371
"7_1128",1224,"'0007B11849",35.97,430,"Spring",371
"7_1128",1226,"'0007B11849",35.97,430,"Spring",371
"7_1128",1228,"'0007B11849",35.97,430,"Spring",371
"7_1128",1229,"'0007B11849",35.97,430,"Spring",371
"7_1128",1230,"'0007B11849",35.97,430,"Spring",371
"7_1128",1231,"'0007B11849",35.97,430,"Spring",371
"7_1128",1232,"'0007B11849",35.97,430,"Spring",371
"7_1128",1236,"'0007B11849",35.97,430,"Spring",371
"7_1128",1237,"'0007B11849",35.97,430,"Spring",371
"7_1128",1238,"'0007B11849",35.97,430,"Spring",371
"7_1128",1239,"'0007B11849",35.97,430,"Spring",371
"7_1128",1245,"'0007B11849",35.97,430,"Spring",371
"7_1128",1247,"'0007B11849",35.97,430,"Spring",371
"7_1128",1248,"'0007B11849",35.97,430,"Spring",371
"7_1128",1250,"'0007B11849",35.97,430,"Spring",371
"7_1128",1251,"'0007B11849",35.97,430,"Spring",371
"7_1128",1252,"'0007B11849",35.97,430,"Spring",371
"7_1128",1253,"'0007B11849",35.97,430,"Spring",371
"7_1128",1255,"'0007B11849",35.97,430,"Spring",371
"7_1128",1258,"'0007B11849",35.97,430,"Spring",371
"7_1128",1259,"'0007B11849",35.97,430,"Spring",371
"7_1128",1261,"'0007B11849",35.97,430,"Spring",371
"7_1128",1262,"'0007B11849",35.97,430,"Spring",371
"7_1128",1263,"'0007B11849",35.97,430,"Spring",371
"7_1128",1264,"'0007B11849",35.97,430,"Spring",371
"7_1128",1265,"'0007B11849",35.97,430,"Spring",371
"7_1128",1266,"'0007B11849",35.97,430,"Spring",371
"7_1128",1267,"'0007B11849",35.97,430,"Spring",371
"7_1128",1268,"'0007B11849",35.97,430,"Spring",371
"7_1128",1269,"'0007B11849",35.97,430,"Spring",371
"7_1128",1270,"'0007B11849",35.97,430,"Spring",371
"7_1128",1271,"'0007B11849",35.97,430,"Spring",371
"7_1128",1273,"'0007B11849",35.97,430,"Spring",371
"7_1128",1274,"'0007B11849",35.97,430,"Spring",371
"7_1128",1275,"'0007B11849",35.97,430,"Spring",371
"7_1128",1276,"'0007B11849",35.97,430,"Spring",371
"7_1128",1277,"'0007B11849",35.97,430,"Spring",371
"7_1128",1278,"'0007B11849",35.97,430,"Spring",371
"7_1128",1279,"'0007B11849",35.97,430,"Spring",371
"7_1128",1280,"'0007B11849",35.97,430,"Spring",371
"7_1128",1281,"'0007B11849",35.97,430,"Spring",371
"7_1128",1282,"'0007B11849",35.97,430,"Spring",371
"7_1128",1284,"'0007B11849",35.97,430,"Spring",371
"7_1128",1285,"'0007B11849",35.97,430,"Spring",371
"7_1128",1286,"'0007B11849",35.97,430,"Spring",371
"7_1128",1288,"'0007B11849",35.97,430,"Spring",371
"7_1128",1289,"'0007B11849",35.97,430,"Spring",371
"7_1128",1290,"'0007B11849",35.97,430,"Spring",371
"7_1128",1291,"'0007B11849",35.97,430,"Spring",371
"7_1128",1292,"'0007B11849",35.97,430,"Spring",371
"7_1128",1293,"'0007B11849",35.97,430,"Spring",371
"7_1128",1294,"'0007B11849",35.97,430,"Spring",371
"7_1128",1295,"'0007B11849",35.97,430,"Spring",371
"7_1128",1296,"'0007B11849",35.97,430,"Spring",371
"7_1128",1297,"'0007B11849",35.97,430,"Spring",371
"7_1128",1298,"'0007B11849",35.97,430,"Spring",371
"7_1128",1299,"'0007B11849",35.97,430,"Spring",371
"7_1128",1300,"'0007B11849",35.97,430,"Spring",371
"7_1128",1301,"'0007B11849",35.97,430,"Spring",371
"7_1128",1302,"'0007B11849",35.97,430,"Spring",371
"7_1128",1305,"'0007B11849",35.97,430,"Spring",371
"7_1128",1306,"'0007B11849",35.97,430,"Spring",371
"7_1128",1308,"'0007B11849",35.97,430,"Spring",371
"7_1128",1309,"'0007B11849",35.97,430,"Spring",371
"7_1128",1314,"'0007B11849",35.97,430,"Spring",371
"7_1128",1316,"'0007B11849",35.97,430,"Spring",371
"7_1128",1317,"'0007B11849",35.97,430,"Spring",371
"7_1128",1318,"'0007B11849",35.97,430,"Spring",371
"7_1128",1320,"'0007B11849",35.97,430,"Spring",371
"7_1128",1321,"'0007B11849",35.97,430,"Spring",371
"7_1128",1322,"'0007B11849",35.97,430,"Spring",371
"7_1128",1323,"'0007B11849",35.97,430,"Spring",371
"7_1128",1324,"'0007B11849",35.97,430,"Spring",371
"7_1128",1326,"'0007B11849",35.97,430,"Spring",371
"7_1128",1327,"'0007B11849",35.97,430,"Spring",371
"7_1128",1329,"'0007B11849",35.97,430,"Spring",371
"7_1128",1330,"'0007B11849",35.97,430,"Spring",371
"7_1128",1331,"'0007B11849",35.97,430,"Spring",371
"7_1128",1334,"'0007B11849",35.97,430,"Spring",371
"7_1128",1337,"'0007B11849",35.97,430,"Spring",371
"7_1128",1338,"'0007B11849",35.97,430,"Spring",371
"7_1128",1339,"'0007B11849",35.97,430,"Spring",371
"7_1128",1340,"'0007B11849",35.97,430,"Spring",371
"7_1128",1343,"'0007B11849",35.97,430,"Spring",371
"7_1128",1344,"'0007B11849",35.97,430,"Spring",371
"7_1128",1350,"'0007B11849",35.97,430,"Spring",371
"7_1128",1351,"'0007B11849",35.97,430,"Spring",371
"7_1128",1352,"'0007B11849",35.97,430,"Spring",371
"7_1128",1353,"'0007B11849",35.97,430,"Spring",371
"7_1128",1354,"'0007B11849",35.97,430,"Spring",371
"7_1128",1355,"'0007B11849",35.97,430,"Spring",371
"7_1128",1356,"'0007B11849",35.97,430,"Spring",371
"7_1128",1357,"'0007B11849",35.97,430,"Spring",371
"7_1128",1359,"'0007B11849",35.97,430,"Spring",371
"7_1128",1362,"'0007B11849",35.97,430,"Spring",371
"7_1128",1368,"'0007B11849",35.97,430,"Spring",371
"7_1128",1370,"'0007B11849",35.97,430,"Spring",371
"7_1128",1372,"'0007B11849",35.97,430,"Spring",371
"7_1128",1373,"'0007B11849",35.97,430,"Spring",371
"7_1128",1374,"'0007B11849",35.97,430,"Spring",371
"7_1128",1375,"'0007B11849",35.97,430,"Spring",371
"7_1128",1376,"'0007B11849",35.97,430,"Spring",371
"7_1128",1377,"'0007B11849",35.97,430,"Spring",371
"7_1128",1145,"'0007BA95F5",47.54,254,"Spring",371
"7_1128",1146,"'0007BA95F5",47.54,254,"Spring",371
"7_1128",1147,"'0007BA95F5",47.54,254,"Spring",371
"7_1128",1148,"'0007BA95F5",47.54,254,"Spring",371
"7_1128",1149,"'0007BA95F5",47.54,254,"Spring",371
"7_1128",1150,"'0007BA95F5",47.54,254,"Spring",371
"7_1128",1151,"'0007BA95F5",47.54,254,"Spring",371
"7_1128",1153,"'0007BA95F5",47.54,254,"Spring",371
"7_1128",1154,"'0007BA95F5",47.54,254,"Spring",371
"7_1128",1155,"'0007BA95F5",47.54,254,"Spring",371
"7_1128",1159,"'0007BA95F5",47.54,254,"Spring",371
"7_1128",1160,"'0007BA95F5",47.54,254,"Spring",371
"7_1128",1163,"'0007BA95F5",47.54,254,"Spring",371
"7_1128",1165,"'0007BA95F5",47.54,254,"Spring",371
"7_1128",1166,"'0007BA95F5",47.54,254,"Spring",371
"7_1128",1167,"'0007BA95F5",47.54,254,"Spring",371
"7_1128",1168,"'0007BA95F5",47.54,254,"Spring",371
"7_1128",1169,"'0007BA95F5",47.54,254,"Spring",371
"7_1128",1170,"'0007BA95F5",47.54,254,"Spring",371
"7_1128",1171,"'0007BA95F5",47.54,254,"Spring",371
"7_1128",1174,"'0007BA95F5",47.54,254,"Spring",371
"7_1128",1175,"'0007BA95F5",47.54,254,"Spring",371
"7_1128",1176,"'0007BA95F5",47.54,254,"Spring",371
"7_1128",1178,"'0007BA95F5",47.54,254,"Spring",371
"7_1128",1181,"'0007BA95F5",47.54,254,"Spring",371
"7_1128",1183,"'0007BA95F5",47.54,254,"Spring",371
"7_1128",1184,"'0007BA95F5",47.54,254,"Spring",371
"7_1128",1186,"'0007BA95F5",47.54,254,"Spring",371
"7_1128",1189,"'0007BA95F5",47.54,254,"Spring",371
"7_1128",1192,"'0007BA95F5",47.54,254,"Spring",371
"7_1128",1194,"'0007BA95F5",47.54,254,"Spring",371
"7_1128",1195,"'0007BA95F5",47.54,254,"Spring",371
"7_1128",1196,"'0007BA95F5",47.54,254,"Spring",371
"7_1128",1198,"'0007BA95F5",47.54,254,"Spring",371
"7_1128",1199,"'0007BA95F5",47.54,254,"Spring",371
"7_1128",1200,"'0007BA95F5",47.54,254,"Spring",371
"7_1128",1201,"'0007BA95F5",47.54,254,"Spring",371
"7_1128",1202,"'0007BA95F5",47.54,254,"Spring",371
"7_1128",1206,"'0007BA95F5",47.54,254,"Spring",371
"7_1128",1210,"'0007BA95F5",47.54,254,"Spring",371
"7_1128",1212,"'0007BA95F5",47.54,254,"Spring",371
"7_1128",1215,"'0007BA95F5",47.54,254,"Spring",371
"7_1128",1218,"'0007BA95F5",47.54,254,"Spring",371
"7_1128",1219,"'0007BA95F5",47.54,254,"Spring",371
"7_1128",1220,"'0007BA95F5",47.54,254,"Spring",371
"7_1128",1222,"'0007BA95F5",47.54,254,"Spring",371
"7_1128",1223,"'0007BA95F5",47.54,254,"Spring",371
"7_1128",1224,"'0007BA95F5",47.54,254,"Spring",371
"7_1128",1226,"'0007BA95F5",47.54,254,"Spring",371
"7_1128",1228,"'0007BA95F5",47.54,254,"Spring",371
"7_1128",1229,"'0007BA95F5",47.54,254,"Spring",371
"7_1128",1230,"'0007BA95F5",47.54,254,"Spring",371
"7_1128",1231,"'0007BA95F5",47.54,254,"Spring",371
"7_1128",1232,"'0007BA95F5",47.54,254,"Spring",371
"7_1128",1236,"'0007BA95F5",47.54,254,"Spring",371
"7_1128",1237,"'0007BA95F5",47.54,254,"Spring",371
"7_1128",1238,"'0007BA95F5",47.54,254,"Spring",371
"7_1128",1239,"'0007BA95F5",47.54,254,"Spring",371
"7_1128",1245,"'0007BA95F5",47.54,254,"Spring",371
"7_1128",1247,"'0007BA95F5",47.54,254,"Spring",371
"7_1128",1248,"'0007BA95F5",47.54,254,"Spring",371
"7_1128",1250,"'0007BA95F5",47.54,254,"Spring",371
"7_1128",1251,"'0007BA95F5",47.54,254,"Spring",371
"7_1128",1252,"'0007BA95F5",47.54,254,"Spring",371
"7_1128",1253,"'0007BA95F5",47.54,254,"Spring",371
"7_1128",1255,"'0007BA95F5",47.54,254,"Spring",371
"7_1128",1258,"'0007BA95F5",47.54,254,"Spring",371
"7_1128",1259,"'0007BA95F5",47.54,254,"Spring",371
"7_1128",1261,"'0007BA95F5",47.54,254,"Spring",371
"7_1128",1262,"'0007BA95F5",47.54,254,"Spring",371
"7_1128",1263,"'0007BA95F5",47.54,254,"Spring",371
"7_1128",1264,"'0007BA95F5",47.54,254,"Spring",371
"7_1128",1265,"'0007BA95F5",47.54,254,"Spring",371
"7_1128",1266,"'0007BA95F5",47.54,254,"Spring",371
"7_1128",1267,"'0007BA95F5",47.54,254,"Spring",371
"7_1128",1268,"'0007BA95F5",47.54,254,"Spring",371
"7_1128",1269,"'0007BA95F5",47.54,254,"Spring",371
"7_1128",1270,"'0007BA95F5",47.54,254,"Spring",371
"7_1128",1271,"'0007BA95F5",47.54,254,"Spring",371
"7_1128",1273,"'0007BA95F5",47.54,254,"Spring",371
"7_1128",1274,"'0007BA95F5",47.54,254,"Spring",371
"7_1128",1275,"'0007BA95F5",47.54,254,"Spring",371
"7_1128",1276,"'0007BA95F5",47.54,254,"Spring",371
"7_1128",1277,"'0007BA95F5",47.54,254,"Spring",371
"7_1128",1278,"'0007BA95F5",47.54,254,"Spring",371
"7_1128",1279,"'0007BA95F5",47.54,254,"Spring",371
"7_1128",1280,"'0007BA95F5",47.54,254,"Spring",371
"7_1128",1281,"'0007BA95F5",47.54,254,"Spring",371
"7_1128",1282,"'0007BA95F5",47.54,254,"Spring",371
"7_1128",1284,"'0007BA95F5",47.54,254,"Spring",371
"7_1128",1285,"'0007BA95F5",47.54,254,"Spring",371
"7_1128",1286,"'0007BA95F5",47.54,254,"Spring",371
"7_1128",1288,"'0007BA95F5",47.54,254,"Spring",371
"7_1128",1289,"'0007BA95F5",47.54,254,"Spring",371
"7_1128",1290,"'0007BA95F5",47.54,254,"Spring",371
"7_1128",1291,"'0007BA95F5",47.54,254,"Spring",371
"7_1128",1292,"'0007BA95F5",47.54,254,"Spring",371
"7_1128",1293,"'0007BA95F5",47.54,254,"Spring",371
"7_1128",1294,"'0007BA95F5",47.54,254,"Spring",371
"7_1128",1295,"'0007BA95F5",47.54,254,"Spring",371
"7_1128",1296,"'0007BA95F5",47.54,254,"Spring",371
"7_1128",1297,"'0007BA95F5",47.54,254,"Spring",371
"7_1128",1298,"'0007BA95F5",47.54,254,"Spring",371
"7_1128",1299,"'0007BA95F5",47.54,254,"Spring",371
"7_1128",1300,"'0007BA95F5",47.54,254,"Spring",371
"7_1128",1301,"'0007BA95F5",47.54,254,"Spring",371
"7_1128",1302,"'0007BA95F5",47.54,254,"Spring",371
"7_1128",1305,"'0007BA95F5",47.54,254,"Spring",371
"7_1128",1306,"'0007BA95F5",47.54,254,"Spring",371
"7_1128",1308,"'0007BA95F5",47.54,254,"Spring",371
"7_1128",1309,"'0007BA95F5",47.54,254,"Spring",371
"7_1128",1314,"'0007BA95F5",47.54,254,"Spring",371
"7_1128",1316,"'0007BA95F5",47.54,254,"Spring",371
"7_1128",1317,"'0007BA95F5",47.54,254,"Spring",371
"7_1128",1318,"'0007BA95F5",47.54,254,"Spring",371
"7_1128",1320,"'0007BA95F5",47.54,254,"Spring",371
"7_1128",1321,"'0007BA95F5",47.54,254,"Spring",371
"7_1128",1322,"'0007BA95F5",47.54,254,"Spring",371
"7_1128",1323,"'0007BA95F5",47.54,254,"Spring",371
"7_1128",1324,"'0007BA95F5",47.54,254,"Spring",371
"7_1128",1326,"'0007BA95F5",47.54,254,"Spring",371
"7_1128",1327,"'0007BA95F5",47.54,254,"Spring",371
"7_1128",1329,"'0007BA95F5",47.54,254,"Spring",371
"7_1128",1330,"'0007BA95F5",47.54,254,"Spring",371
"7_1128",1331,"'0007BA95F5",47.54,254,"Spring",371
"7_1128",1334,"'0007BA95F5",47.54,254,"Spring",371
"7_1128",1337,"'0007BA95F5",47.54,254,"Spring",371
"7_1128",1338,"'0007BA95F5",47.54,254,"Spring",371
"7_1128",1339,"'0007BA95F5",47.54,254,"Spring",371
"7_1128",1340,"'0007BA95F5",47.54,254,"Spring",371
"7_1128",1343,"'0007BA95F5",47.54,254,"Spring",371
"7_1128",1344,"'0007BA95F5",47.54,254,"Spring",371
"7_1128",1350,"'0007BA95F5",47.54,254,"Spring",371
"7_1128",1351,"'0007BA95F5",47.54,254,"Spring",371
"7_1128",1352,"'0007BA95F5",47.54,254,"Spring",371
"7_1128",1353,"'0007BA95F5",47.54,254,"Spring",371
"7_1128",1354,"'0007BA95F5",47.54,254,"Spring",371
"7_1128",1355,"'0007BA95F5",47.54,254,"Spring",371
"7_1128",1356,"'0007BA95F5",47.54,254,"Spring",371
"7_1128",1357,"'0007BA95F5",47.54,254,"Spring",371
"7_1128",1359,"'0007BA95F5",47.54,254,"Spring",371
"7_1128",1362,"'0007BA95F5",47.54,254,"Spring",371
"7_1128",1368,"'0007BA95F5",47.54,254,"Spring",371
"7_1128",1370,"'0007BA95F5",47.54,254,"Spring",371
"7_1128",1372,"'0007BA95F5",47.54,254,"Spring",371
"7_1128",1373,"'0007BA95F5",47.54,254,"Spring",371
"7_1128",1374,"'0007BA95F5",47.54,254,"Spring",371
"7_1128",1375,"'0007BA95F5",47.54,254,"Spring",371
"7_1128",1376,"'0007BA95F5",47.54,254,"Spring",371
"7_1128",1377,"'0007BA95F5",47.54,254,"Spring",371
"7_1128",1145,"'0007BAB13F",53.66,430,"Spring",371
"7_1128",1146,"'0007BAB13F",53.66,430,"Spring",371
"7_1128",1147,"'0007BAB13F",53.66,430,"Spring",371
"7_1128",1148,"'0007BAB13F",53.66,430,"Spring",371
"7_1128",1149,"'0007BAB13F",53.66,430,"Spring",371
"7_1128",1150,"'0007BAB13F",53.66,430,"Spring",371
"7_1128",1151,"'0007BAB13F",53.66,430,"Spring",371
"7_1128",1153,"'0007BAB13F",53.66,430,"Spring",371
"7_1128",1154,"'0007BAB13F",53.66,430,"Spring",371
"7_1128",1155,"'0007BAB13F",53.66,430,"Spring",371
"7_1128",1159,"'0007BAB13F",53.66,430,"Spring",371
"7_1128",1160,"'0007BAB13F",53.66,430,"Spring",371
"7_1128",1163,"'0007BAB13F",53.66,430,"Spring",371
"7_1128",1165,"'0007BAB13F",53.66,430,"Spring",371
"7_1128",1166,"'0007BAB13F",53.66,430,"Spring",371
"7_1128",1167,"'0007BAB13F",53.66,430,"Spring",371
"7_1128",1168,"'0007BAB13F",53.66,430,"Spring",371
"7_1128",1169,"'0007BAB13F",53.66,430,"Spring",371
"7_1128",1170,"'0007BAB13F",53.66,430,"Spring",371
"7_1128",1171,"'0007BAB13F",53.66,430,"Spring",371
"7_1128",1174,"'0007BAB13F",53.66,430,"Spring",371
"7_1128",1175,"'0007BAB13F",53.66,430,"Spring",371
"7_1128",1176,"'0007BAB13F",53.66,430,"Spring",371
"7_1128",1178,"'0007BAB13F",53.66,430,"Spring",371
"7_1128",1181,"'0007BAB13F",53.66,430,"Spring",371
"7_1128",1183,"'0007BAB13F",53.66,430,"Spring",371
"7_1128",1184,"'0007BAB13F",53.66,430,"Spring",371
"7_1128",1186,"'0007BAB13F",53.66,430,"Spring",371
"7_1128",1189,"'0007BAB13F",53.66,430,"Spring",371
"7_1128",1192,"'0007BAB13F",53.66,430,"Spring",371
"7_1128",1194,"'0007BAB13F",53.66,430,"Spring",371
"7_1128",1195,"'0007BAB13F",53.66,430,"Spring",371
"7_1128",1196,"'0007BAB13F",53.66,430,"Spring",371
"7_1128",1198,"'0007BAB13F",53.66,430,"Spring",371
"7_1128",1199,"'0007BAB13F",53.66,430,"Spring",371
"7_1128",1200,"'0007BAB13F",53.66,430,"Spring",371
"7_1128",1201,"'0007BAB13F",53.66,430,"Spring",371
"7_1128",1202,"'0007BAB13F",53.66,430,"Spring",371
"7_1128",1206,"'0007BAB13F",53.66,430,"Spring",371
"7_1128",1210,"'0007BAB13F",53.66,430,"Spring",371
"7_1128",1212,"'0007BAB13F",53.66,430,"Spring",371
"7_1128",1215,"'0007BAB13F",53.66,430,"Spring",371
"7_1128",1218,"'0007BAB13F",53.66,430,"Spring",371
"7_1128",1219,"'0007BAB13F",53.66,430,"Spring",371
"7_1128",1220,"'0007BAB13F",53.66,430,"Spring",371
"7_1128",1222,"'0007BAB13F",53.66,430,"Spring",371
"7_1128",1223,"'0007BAB13F",53.66,430,"Spring",371
"7_1128",1224,"'0007BAB13F",53.66,430,"Spring",371
"7_1128",1226,"'0007BAB13F",53.66,430,"Spring",371
"7_1128",1228,"'0007BAB13F",53.66,430,"Spring",371
"7_1128",1229,"'0007BAB13F",53.66,430,"Spring",371
"7_1128",1230,"'0007BAB13F",53.66,430,"Spring",371
"7_1128",1231,"'0007BAB13F",53.66,430,"Spring",371
"7_1128",1232,"'0007BAB13F",53.66,430,"Spring",371
"7_1128",1236,"'0007BAB13F",53.66,430,"Spring",371
"7_1128",1237,"'0007BAB13F",53.66,430,"Spring",371
"7_1128",1238,"'0007BAB13F",53.66,430,"Spring",371
"7_1128",1239,"'0007BAB13F",53.66,430,"Spring",371
"7_1128",1245,"'0007BAB13F",53.66,430,"Spring",371
"7_1128",1247,"'0007BAB13F",53.66,430,"Spring",371
"7_1128",1248,"'0007BAB13F",53.66,430,"Spring",371
"7_1128",1250,"'0007BAB13F",53.66,430,"Spring",371
"7_1128",1251,"'0007BAB13F",53.66,430,"Spring",371
"7_1128",1252,"'0007BAB13F",53.66,430,"Spring",371
"7_1128",1253,"'0007BAB13F",53.66,430,"Spring",371
"7_1128",1255,"'0007BAB13F",53.66,430,"Spring",371
"7_1128",1258,"'0007BAB13F",53.66,430,"Spring",371
"7_1128",1259,"'0007BAB13F",53.66,430,"Spring",371
"7_1128",1261,"'0007BAB13F",53.66,430,"Spring",371
"7_1128",1262,"'0007BAB13F",53.66,430,"Spring",371
"7_1128",1263,"'0007BAB13F",53.66,430,"Spring",371
"7_1128",1264,"'0007BAB13F",53.66,430,"Spring",371
"7_1128",1265,"'0007BAB13F",53.66,430,"Spring",371
"7_1128",1266,"'0007BAB13F",53.66,430,"Spring",371
"7_1128",1267,"'0007BAB13F",53.66,430,"Spring",371
"7_1128",1268,"'0007BAB13F",53.66,430,"Spring",371
"7_1128",1269,"'0007BAB13F",53.66,430,"Spring",371
"7_1128",1270,"'0007BAB13F",53.66,430,"Spring",371
"7_1128",1271,"'0007BAB13F",53.66,430,"Spring",371
"7_1128",1273,"'0007BAB13F",53.66,430,"Spring",371
"7_1128",1274,"'0007BAB13F",53.66,430,"Spring",371
"7_1128",1275,"'0007BAB13F",53.66,430,"Spring",371
"7_1128",1276,"'0007BAB13F",53.66,430,"Spring",371
"7_1128",1277,"'0007BAB13F",53.66,430,"Spring",371
"7_1128",1278,"'0007BAB13F",53.66,430,"Spring",371
"7_1128",1279,"'0007BAB13F",53.66,430,"Spring",371
"7_1128",1280,"'0007BAB13F",53.66,430,"Spring",371
"7_1128",1281,"'0007BAB13F",53.66,430,"Spring",371
"7_1128",1282,"'0007BAB13F",53.66,430,"Spring",371
"7_1128",1284,"'0007BAB13F",53.66,430,"Spring",371
"7_1128",1285,"'0007BAB13F",53.66,430,"Spring",371
"7_1128",1286,"'0007BAB13F",53.66,430,"Spring",371
"7_1128",1288,"'0007BAB13F",53.66,430,"Spring",371
"7_1128",1289,"'0007BAB13F",53.66,430,"Spring",371
"7_1128",1290,"'0007BAB13F",53.66,430,"Spring",371
"7_1128",1291,"'0007BAB13F",53.66,430,"Spring",371
"7_1128",1292,"'0007BAB13F",53.66,430,"Spring",371
"7_1128",1293,"'0007BAB13F",53.66,430,"Spring",371
"7_1128",1294,"'0007BAB13F",53.66,430,"Spring",371
"7_1128",1295,"'0007BAB13F",53.66,430,"Spring",371
"7_1128",1296,"'0007BAB13F",53.66,430,"Spring",371
"7_1128",1297,"'0007BAB13F",53.66,430,"Spring",371
"7_1128",1298,"'0007BAB13F",53.66,430,"Spring",371
"7_1128",1299,"'0007BAB13F",53.66,430,"Spring",371
"7_1128",1300,"'0007BAB13F",53.66,430,"Spring",371
"7_1128",1301,"'0007BAB13F",53.66,430,"Spring",371
"7_1128",1302,"'0007BAB13F",53.66,430,"Spring",371
"7_1128",1305,"'0007BAB13F",53.66,430,"Spring",371
